,ATSC8v,ATSC0s,maxHBint8,nHBint6,RDF70v,AATSC4v,TDB9p,RDF65p,nBondsD2,JGI8,SCH-7,MLFER_L,SpMin5_Bhv,VR2_Dzi,RPCG,SpMin2_Bhi,MAXDP,nHBint2,ATSC7c,MATS3s,E2m,ETA_BetaP_ns_d,JGI6,TDB2e,TDB2s,E3i,ATSC7v,minwHBa,VR3_Dzm,ATSC8s,SpMax1_Bhi,JGI3,AATSC1i,MATS3e,AATSC1p,Dp,MIC0,mindO,E2e,BCUTp-1l,SHBint8,SHBint4,BCUTw-1l,AATSC7m,SdssC,TDB7r,VE3_Dzp,GATS1s,nT11Ring,AATSC0v,MLFER_S,nRotB,minaasC,MOMI-Y,maxsssN
0,247.5220230847282,39.12108262108264,0.0,0.0,3.7756496124108927,3.3394922742825006,10.140907967530008,3.109344977872803,1.0,0.0086594402070592,0.8757223416863038,13.064000000000002,1.291705097287648,13.446151111640104,0.1033234944209362,1.5083360458195545,3.2571360347271243,0.0,0.0485427171739648,0.0366217068595517,0.2260922929350011,0.04762,0.014083522297808,17.831408258784926,6.814376194799978,0.3080524491468727,-943.3912566774844,0.2574858539094653,11.792777935769,2.697311710132212,4.139744962940311,0.0434587813620071,-0.3741481891794933,0.0097300011414021,0.0032020065682859,0.905443435566842,14.871126970317974,0.0,0.4020910432676685,4.480871741955484,0.0,5.788358608971834,11.988360468615538,-13.04704449651201,0.0,1.9650557323323208,-5.311763582000657,1.0384764436306508,0.0,47.11079711656432,2.875,4.0,0.2574858539094653,4123.596731651032,0.0
1,-1256.8466702342148,271.7337164750958,5.481289428639563,19.0,17.000580507909373,-3.630280006930565,6.648651959587916,18.699608183336903,1.0,0.0113709114489754,0.7876452673839789,22.235,1.4774029167532483,12.598571360979092,0.029834655593963,1.7293115575901603,4.901333098304911,1.0,-0.2706282571738626,0.1059658729529546,0.380027959593905,0.0,0.0248223733938019,19.141286435494216,8.41244867277594,0.4693012478104843,-881.6511410691255,0.0224772087591924,28.060110749661177,17.627460694939842,3.905264366734164,0.0566860465116279,0.0605281491911555,0.1173913182486384,0.020607172332813,1.2140463507026624,15.269284391711269,0.0,0.4403669371865758,4.453488524169824,81.67959868970198,47.61957154894682,11.99612914320046,-0.3965927569401334,0.0224772087591924,1.7048237135892108,-13.31674780681062,1.167922380062744,0.0,43.21000569487936,4.305,9.0,0.0,23472.158794271265,0.0
2,-599.1229900069435,93.95886752136754,4.317503319686277,0.0,7.160098356216114,4.8788225692371805,9.348525429607054,8.013778400180831,2.0,0.0125346434870244,0.1355087549308569,12.858,1.5184112025974783,9.57620681607443,0.0990345654742302,1.5374800126391308,4.822072695622478,1.0,0.2577447819075718,-0.0863206964167886,0.1584112471682745,0.04167,0.0226687598116169,16.619697728999913,6.435079012932736,0.3941212528285776,411.65018619379225,-0.160753968253968,13.35978931687219,-28.229618671926367,3.9318586797397135,0.0463709677419354,-0.136049548106601,-0.0656034112706894,-0.0098297154674553,0.91390478362953,13.926679011156388,11.653152279299157,0.3140926844402575,4.755058696915995,8.671001708445857,1.4979866511916418,11.890000000000002,4.621389351569539,-0.2479276252567881,1.606963897905599,-2.5329530548106614,0.7216912747099056,0.0,48.74858350944867,2.391,11.0,0.3827011421852695,7183.242390884022,0.0
3,-561.5982388375318,69.47674418604655,4.20383800155951,3.0,3.934070869393187,-7.974326926886071,9.969336748996144,4.889585650632901,2.0,0.0062988158226253,0.1070380875313477,11.599,1.4734536838206165,20.126634979776988,0.1347040713732562,1.5294052025723044,4.9193512219702695,2.0,-0.2186257326818994,-0.0681950997556801,0.2464085484493505,0.025,0.0240816326530612,16.502847097066653,6.381927227460698,0.4823295880513901,293.424256323007,-0.1236813327953088,12.183339801513982,13.959332371852655,3.919866699514439,0.045,-0.3697053932378721,-0.1665906087739363,-0.0224555843591127,1.041470876588286,13.892501172948675,10.899018359540335,0.3812093903716987,4.232743553017637,4.20383800155951,0.0,11.85,2.4295921611354223,-0.2148562194166234,1.806905111510125,-2.7312023823608773,0.5713249651324962,0.0,48.996384315524125,2.543,9.0,0.5959712773998491,5290.873730470121,2.2501570843111245
4,35.44595047831358,83.55915849548671,3.248460328046518,0.0,9.292531117435026,-2.83435290504651,8.61618327949926,8.827560603944738,2.0,0.0078357268833459,0.302046416118181,12.944000000000004,1.1927399085950976,12.81483164518176,0.1491406908207509,1.7771634742937985,4.758259563313207,1.0,-0.3602694709634453,-0.0868909213608462,0.247335111160861,0.06522,0.0126671358198451,18.27777550377246,9.345866233010948,0.3820071904922072,-1014.9191306540778,-1.155578026754524,14.600161180587536,7.333089421026979,3.9544238190371,0.041015625,0.0076731852796396,-0.0035581372734056,0.0096866987050276,0.9476369037093872,22.51997056819164,10.458780965600418,0.3907547297882389,3.5898185483448777,8.513372124799272,0.0,11.998513839654615,-23.862863864484115,-1.701653129635182,2.174678853475459,-1.412527044855444,0.681507430997674,0.0,48.73810022122739,2.4640000000000004,7.0,0.7914824962906978,3317.1952354631467,0.0
5,383.35835085649904,115.51849257540536,1.1527644991322932,0.0,11.15521597218424,-9.671386061376488,8.989157876461919,12.036545340184649,3.0,0.0121783667170571,0.7489117392351053,15.042000000000002,1.450974388187947,24.09227173229016,0.1240585488831017,1.8380571081384165,6.212202324991827,1.0,0.302880481003424,-0.0831484174319817,0.4535607938591407,0.03448,0.0193492590834783,17.938322091001695,9.052773781128996,0.4116049096148075,-642.0840518867524,-1.2247003303668162,22.154761981953666,26.67634936445238,4.154651042219478,0.0595449172576832,-0.1803020025242677,-0.1132806520599946,-0.0100963703737939,0.996800974539696,18.61752803597093,10.65362687702408,0.5050536872281874,3.602900411470461,1.1527644991322932,0.0,11.849999999999998,0.6384848007636744,-2.101140344138028,2.1028755595286315,-1.3495563787223932,0.6403904019410139,0.0,48.162075337691576,2.821,8.0,0.5460078265823218,4982.414221818814,0.0
6,160.94262949817409,133.74932249322492,0.0,1.0,11.80183139202159,-1.0907529159774174,8.993626483142982,5.735441071398342,4.0,0.0139783320735701,0.384324144675493,13.006,1.3333478351429755,10.938938370388607,0.1334932571618519,1.8329223833985264,5.881184177374654,1.0,-0.4268015985332045,-0.0875365281601748,0.2477726362928608,0.0,0.0176661433804291,18.353452464709147,10.576685980246396,0.4914554339852605,-253.1836225076485,-0.5571270576131686,14.942626416576182,-9.002743076211253,3.991715576377742,0.0525568181818181,0.2281053043469998,-0.1216396111707667,0.0212898299893204,1.029080693153892,15.025140700694672,10.830951722405164,0.4682178530854768,3.7268606093370256,0.0,6.113846949339196,11.998999999999986,-8.392464703634742,-1.221925915427899,1.9644920241811192,-5.580883786797104,0.5917584130245942,0.0,46.15218864262982,2.757,5.0,-0.1063955102370504,3890.1632984293246,0.0
7,-107.25723607389406,50.57083333333336,0.0,0.0,0.2771911962575577,-0.3382214361854655,3.78951029021661,0.7891815870095384,1.0,0.0,0.1422588984322123,6.880999999999999,0.7600131719180958,9.81759699658584,0.2251963817353429,1.31733540908855,3.5244685374149665,1.0,0.1906811026685222,-0.3032399623814305,0.1291656597623587,0.09091,0.0538775510204081,17.14006193823903,9.017696288805924,0.3143674641914851,175.91239260564785,-0.1151020408163263,5.115769933724629,-16.696875000000002,3.88408878497366,0.0454545454545454,0.0120050889813767,-0.3664077414463547,0.0152295710400003,0.7806352604859164,15.207122326910852,10.524468537414966,0.3598452978148519,4.199143182825323,0.0,0.0,11.996291860971835,22.500364062500022,-0.1151020408163263,1.342808078113472,-1.6289339352159586,0.7835132240257061,0.0,48.416635060344696,1.8080000000000005,2.0,0.193613000755858,852.9860089245158,0.0
8,-193.17889480071247,108.53711825860944,0.0,0.0,1.230942158058353,-0.2412814653473322,3.6536464669184574,0.8461800082968886,3.0,0.0,0.2665558843957724,7.842999999999999,0.7226874581102388,10.517239115004667,0.1844754285872643,1.4012748718833414,4.123959278155707,4.0,0.2898172322867773,-0.5170217478254019,0.2884065286737191,0.03846,0.0489795918367346,20.57692675814724,14.545431359533875,0.4209822991484193,-210.18761136202625,-0.0625952170991845,6.536907374441787,-55.54369411860818,3.965032777144741,0.0714285714285714,-0.1684939648308573,-0.4905150501352562,-0.0346596931578944,0.9592792270519462,27.111797215378417,10.704599867724868,0.3719496231172808,4.464386992779801,0.0,0.0,11.999,-28.081738014489662,-0.0625952170991845,2.5871174214858548,-1.1205292710151036,0.855059720468844,0.0,40.14294444695501,2.7429999999999994,3.0,0.9085648148148152,1716.565480250677,0.0
9,-607.4537084020496,124.8097544744922,0.0,0.0,3.2395690115716174,-1.0577377113628237,6.356830444001317,8.864570871218131,4.0,0.0087238599143361,0.1619479727478387,12.075,1.353857916935404,8.855521477063686,0.1726228490872971,1.7146202575695446,5.256697530864197,6.0,0.1957198963688903,-0.0454176826693517,0.3621138175851878,0.0,0.0267903525046382,17.148738019516617,8.958710111047367,0.4419327253087904,-391.114068549426,-0.6401337448559665,11.501330993316389,-66.02379824815151,4.012937430616605,0.0584677419354838,-0.1167483057891824,-0.0675642169561184,-0.0138132584451349,1.1369517336366817,19.08111641736701,11.188399963970191,0.4760167017015806,4.592528809222466,0.0,9.05128759969966,11.9,-20.53455302324259,-0.7700166493287246,1.8704930007796416,-2.102050940265572,0.6494913896845788,0.0,50.40561153757668,2.4580000000000006,6.0,0.1030501490719744,1667.8434201509951,0.0
10,0.0,44.62499999999999,0.0,0.0,1.4068491643287609e-254,-3.572960731983484,0.0,1.3719535771538382e-160,1.0,0.0,0.0,2.845,0.2709139018929369,2.8317426132063788,0.3257728881322482,0.4845707331814991,2.451388888888889,1.0,0.0,-0.1444651934848015,0.4643259790161695,0.0,0.0,17.85739375097285,11.525739753060993,0.2769045882980149,0.0,-0.4398148148148146,1.288608659253691,0.0,3.544175883693142,0.0,-0.0569556555974717,-0.261496391650607,-0.0076683252680277,0.8779729934162142,18.156068763568868,9.45138888888889,0.4895134553934553,3.5203343628210693,0.0,0.0,11.999,0.0,-0.4398148148148146,0.0,-0.5532065677646696,0.8039215686274512,0.0,37.77068067359836,1.0950000000000002,1.0,0.0,131.56232202190057,0.0
11,-557.2967705006329,76.59770114942538,0.0,1.0,9.53793231219924,-4.365062121782264,9.2321798274236,20.53120743840432,1.0,0.0066042129534193,0.5119442350683092,14.96,1.5255413585951847,8.993820137874481,0.1123271626350516,1.735456361039041,5.013867393819892,0.0,0.0292201578631651,-0.0454593999762067,0.2239019842648081,0.0,0.019047619047619,17.265029038848514,5.111889129659556,0.3467238486842348,-75.14887478979392,0.2290359300363531,16.186698388399112,-6.315497423701938,4.007299176592007,0.0319148936170212,-0.3225390789122832,-0.0698324159891357,-0.0096825781531838,0.9762856850429904,12.599455471447742,12.013867393819892,0.3355988850464589,4.121121419869478,0.0,0.0,11.996137029556582,-0.0511373206122429,0.2290359300363531,1.8354873396838287,-1.2336656946576776,0.7665127526420397,0.0,51.63904240333868,2.4570000000000003,7.0,0.9453114513024052,7394.804128159625,2.655375003383661
12,-780.1073831108936,76.59770114942538,0.0,1.0,13.833264970694511,-3.906558568730852,9.773044660590823,15.557334803563892,1.0,0.0063446253922444,0.5119442350683092,14.96,1.531265499806307,8.610496719891389,0.1123546060554964,1.7356394632036682,4.944189255091499,0.0,0.0496944481903378,-0.0377850464510128,0.2458927063629193,0.0,0.0201680672268907,17.253388302787865,5.088434193394739,0.4146542799800515,339.9083221756008,0.2836564396608696,16.045086855123426,-7.793896155370583,4.006709635044757,0.0345744680851063,-0.3225390789122832,-0.0698324159891357,-0.0096825781531838,0.9443891580022908,12.599455471447742,11.944189255091498,0.3269378895976375,4.120996054562845,0.0,0.0,11.996137029556584,1.6346006464301086,0.2836564396608696,1.926012306510015,-1.3037992840685322,0.7665127526420397,0.0,51.63904240333868,2.4570000000000003,7.0,1.0452141760261076,8027.976056010829,2.680649001871945
13,0.0,111.88011695906434,0.0,0.0,0.2395249905741928,-0.5007844908813853,0.0,0.4139190867622424,2.0,0.0,0.0,5.655000000000001,0.4726303839551923,4.342037016171022,0.2133230110212998,1.2239484621389836,3.5097222222222224,2.0,0.0313832229739835,-0.119220918380681,0.5507654537973451,0.0,0.0,17.5969231845319,9.359276929035197,0.4426588397951135,269.9902440653439,-0.6132407407407403,3.701826552501589,0.0,3.711217133659273,0.075,-0.2374930418627198,-0.1913250139805258,-0.0144183876803273,0.9748676297201608,16.672482080126983,10.491296296296296,0.4391147155108815,4.268909416540565,0.0,-2.409615959362137,11.996400424691176,42.58592825484771,-0.6841203703703695,0.627340949719263,-2.522773934961818,0.7332997935342236,0.0,44.55803803751791,1.929,4.0,0.0,690.4731802834772,0.0
14,432.79824417038543,191.239611562782,3.8363544599924815,1.0,30.36961614418593,-7.123364594281019,8.275364231038843,26.24634899114021,3.0,0.0141671220540268,1.829277477263288,26.128,1.824114932202402,16.931510849720038,0.0521757397150037,1.736659600257874,6.575029333883122,0.0,0.5863239240462945,-0.0330431557119069,0.6198842119463084,0.0,0.0259372637944066,17.683185623004753,6.361809338001571,0.4708641494825514,-1435.8470474136875,-0.5099586680757981,39.1192743400109,-18.217467281380184,4.049930673752923,0.063729105211406,-0.0369410448032955,-0.0444207257962631,-0.0023971417735922,1.4705209350631372,12.554286105194889,11.558122380563098,0.5355219689854962,4.01522928178866,7.686382811580472,4.39265770290181,11.889999999999992,-1.1645000699646697,0.2982428803261856,1.6298599774278946,-4.590776827499135,0.8524651640180068,0.0,48.69819352239054,4.08,9.0,0.0,41587.944921853945,0.0
15,815.9550382220208,63.53833333333336,0.0,0.0,30.36961614418593,-11.2498892027829,8.275364231038843,26.24634899114021,5.0,0.0100501105792111,0.2002327933979127,11.489,1.4285660919100351,8.03665052298368,0.0521757397150037,1.7247336306507737,3.557327846910816,1.0,-0.0698254856326553,-0.1130147415709099,0.6198842119463084,0.02083,0.0159361135758651,17.683185623004753,6.361809338001571,0.4708641494825514,-665.3640283007367,-0.9318765396070036,12.627766581812937,21.304977777777765,3.964421524902841,0.0643382352941176,-0.0177517694766161,-0.0810326488333099,-0.0025048445407996,1.4705209350631372,10.697470208714796,10.557327846910816,0.5355219689854962,4.006922529936903,0.0,0.0,11.89,-2.681556565528577,0.8548306769468597,1.6298599774278946,-4.07761685521006,0.8041777054971186,0.0,52.639488210593626,1.3750000000000004,6.0,0.914852082808432,41587.944921853945,0.0
16,-73.38266709167537,81.8180095132856,0.0,2.0,3.0886876703856863,-3.3068026746318897,10.616497352073138,2.6117128345030656,1.0,0.0173284057212628,0.4731818672930852,12.492999999999997,1.100213344955199,6.251382497292046,0.139810659593779,1.541398984858365,3.686221788506241,4.0,-0.2129361024898881,-0.1139833696967538,0.1530715284439342,0.02778,0.0232690854119425,19.11334043499055,13.318605125433846,0.4041698957847287,501.88471178927097,0.293027944774161,9.230199501948087,7.136810519653173,4.110114298106965,0.0546497584541062,-0.8053445185069715,0.0115101268363399,-0.0745189065607789,0.9564117745268808,23.93341989985124,10.68622178850624,0.3061654411992729,2.598596956872369,0.0,1.0209600487730788,11.99899999999999,13.305485653795134,0.0,2.084981159171845,-1.9235308913717253,1.1690787103406584,0.0,43.23111951178084,3.614,5.0,0.293027944774161,3826.894524534771,0.0
17,-1111.1207463197734,128.90142927329975,0.0,0.0,3.0886876703856863,7.718716178633344,10.616497352073138,2.6117128345030656,3.0,0.0124182278731598,0.4731818672930852,17.857,1.6737332306330732,9.458300094288733,0.139810659593779,1.6473399780588258,6.209017517909112,0.0,0.0630579172248293,0.0091337975627077,0.1530715284439342,0.01471,0.0270445956160241,19.11334043499055,13.318605125433846,0.4041698957847287,-648.0270045733221,-0.5289715036256692,19.59839661168541,-88.0916532594307,4.110125924002902,0.0486111111111111,-0.612555179480537,0.0462776112294258,-0.0757691561318838,0.9564117745268808,19.46181857251792,11.939385911492575,0.3061654411992729,3.7187647636984575,0.0,1.0089897008899105,11.89,-14.656306416931812,-1.0579430072513367,2.084981159171845,-5.7873870041472655,0.7994699122202764,0.0,46.45538468547198,4.044,15.0,0.2612608458317371,3826.894524534771,0.0
18,-385.25452358233406,14.321471485841274,0.0,0.0,9.383187531815755,9.20082869772774,8.411159260158026,12.15204787630104,1.0,0.0142101284958427,0.4909692670582888,14.274,1.3934123765889637,78.31823422825853,0.117342272783368,1.7934921166921411,1.9076115240334817,0.0,0.0163940265319578,-0.0244465610562162,0.6202622968417173,0.02,0.0210945639517068,17.43547573588718,6.298505390231381,0.5044296228086538,-1095.978519146816,0.895653659611993,15.55308309740454,-4.481788868437651,4.152100332932168,0.0448232323232323,-0.3363684323956124,0.0108656655706846,-0.0194076242376227,1.186166497096942,16.24543012546191,0.0,0.4222607609590806,5.921442871093747,0.0,0.0,11.998509043348015,-5.739368557625468,1.0406201184177375,2.0174151772551863,-2.291710583659461,0.7647841180643675,1.0,50.74025451570396,3.0980000000000003,3.0,0.895653659611993,2812.291063629603,2.114241113226269
19,-434.6150242978232,59.39562289562285,0.0,1.0,2.6013979685752697,-3.292374365442196,8.963041918347809,4.680781593411875,1.0,0.0139853395061728,0.4153550771591203,11.880999999999997,1.1645360843263697,13.02237466931845,0.2258625217297314,1.4182613676375373,4.122352536132298,4.0,-0.0541408454117492,0.0427226233666847,0.1304300341978897,0.05556,0.0195978835978836,17.341682744184876,6.519663569240727,0.5112775180024602,-197.2791453323136,-0.4650346510785723,9.60891861732719,-38.69273543515969,4.101121446538816,0.0534420289855072,-0.3112604809284519,-0.0945605502041941,-0.018409831926186,0.9987982093927557,15.198801896574238,11.122352536132295,0.3476370988274277,4.150342414897613,0.0,6.79044057415698,11.849999999999998,-2.50145791071554,-0.4650346510785723,1.9017207799788445,-1.3388793045310112,0.7047019142114492,0.0,48.47770084324024,1.7880000000000007,6.0,0.5180477082808435,3746.317811353065,0.0
20,229.72537037021573,56.38456409083981,0.0,1.0,2.0930955623859977,5.385803676700395,8.859802417315361,2.07657897727663,2.0,0.0123456790123456,0.1642664266089148,7.49,0.9756358452218292,9.357326826224796,0.1969163969868802,1.4259963655465695,3.5058103550189585,1.0,0.2247332891208674,-0.1822369288460635,0.3937405134690659,0.06667,0.022204081632653,17.79105582873706,9.079271869404597,0.3904257640592994,-413.3843481304426,-0.8066763685927045,7.361423011747266,1.969612101813745,3.9015622295236687,0.0520833333333333,-0.0286298792263384,-0.114370842974215,-0.0002249249940825,0.8357543197170849,18.90135918278846,10.50581035501896,0.3195893732777501,3.968368196442938,0.0,0.0,11.850000000000003,-19.488507783905323,-0.8066763685927045,1.849224638821128,-1.5070510187823785,0.8052221377690805,0.0,51.00765713227011,1.2250000000000003,5.0,0.8241849332325524,2077.7432236768645,0.0
